35.207,35.385,35.507,35.17,35.13,34.951,34.915,34.491,34.103,33.602,33.207,32.905,32.644,32.262,32.32,32.412,32.32,32.453,32.441,32.524,32.512,32.624,32.727,32.773,32.628,32.586,32.566,32.482,32.545,32.362,32.491,32.595,32.441,32.408,32.445,32.37,32.574,32.404,32.503,32.553,32.487,32.599,32.59,32.764,32.711,32.827,33.256,32.856,32.98,32.959,33.194,33.133,33.207,33.19,33.137,33.203,33.066,33.042,32.951,32.901,32.984,32.909,32.818,32.764,32.922,32.847,32.756,32.976,32.818,32.905,32.76,33.05,32.727,32.632,32.374,32.586,32.404,32.441,32.424,32.366,32.379,32.449,32.47,32.416,32.59,32.545,32.458,32.503,32.345,32.636,32.586,32.682,32.752,32.607,32.665,32.727,32.644,32.793,32.715,32.665,32.719,32.885,32.822,32.561,32.599,32.748,32.959,32.897,32.967,32.876,32.876,32.81,32.835,32.516,32.615,32.524,32.723,32.466,32.495,32.383,32.395,32.387,32.391,32.266,32.42,32.266,32.428,32.337,32.316,32.275,32.35,32.266,32.453,32.333,32.3,32.337,32.258,32.35,32.512,32.536,32.412,32.433,32.399,32.262,32.445,32.445,32.399,32.262,32.129,32.187,32.453,32.191,32.408,32.603,32.955,33.232,33.853,34.307,34.744,35.097,35.093,35.089,35.3,35.089,35.187,35.037,35.0
35.316,35.495,35.478,35.393,35.073,34.915,34.752,34.389,34.005,33.549,33.31,32.727,32.619,32.428,32.379,32.437,32.379,32.462,32.391,32.545,32.42,32.474,32.615,32.673,32.586,32.466,32.491,32.491,32.391,32.47,32.491,32.541,32.366,32.516,32.237,32.208,32.283,32.333,32.358,32.283,32.507,32.366,32.404,32.362,32.545,32.711,32.781,32.835,32.901,32.773,33.079,32.934,32.885,33.071,33.124,33.054,33.033,33.149,32.86,32.827,32.963,32.81,32.818,32.752,32.889,32.702,32.827,32.764,32.847,32.74,32.677,32.727,32.628,32.818,32.595,32.59,32.557,32.358,32.482,32.462,32.424,32.337,32.374,32.449,32.52,32.466,32.474,32.462,32.603,32.607,32.781,32.59,32.777,32.707,32.789,32.682,32.702,32.731,32.748,32.769,32.698,32.76,32.827,32.59,32.69,32.748,32.731,32.632,32.822,32.847,32.798,32.619,32.648,32.495,32.557,32.503,32.574,32.329,32.337,32.325,32.258,32.345,32.2,32.333,32.25,32.279,32.246,32.216,32.179,32.316,32.158,32.262,32.32,32.379,32.241,32.32,32.499,32.383,32.487,32.495,32.466,32.474,32.412,32.325,32.474,32.383,32.561,32.358,32.379,32.345,32.279,32.2,32.404,32.677,32.88,33.219,33.615,34.336,34.719,34.874,35.02,35.106,35.15,35.134,35.296,35.211,35.15
35.369,35.454,35.414,35.288,35.284,34.951,34.915,34.552,34.0,33.541,33.199,32.893,32.57,32.532,32.532,32.466,32.466,32.599,32.441,32.624,32.482,32.595,32.578,32.524,32.595,32.524,32.574,32.57,32.333,32.212,32.2,32.404,32.254,32.221,32.225,32.079,32.146,32.379,32.221,32.266,32.254,32.246,32.246,32.337,32.437,32.619,32.57,32.632,32.603,33.009,32.955,32.769,33.071,33.021,32.843,32.872,32.843,32.901,32.81,32.793,32.955,32.707,32.727,32.723,32.744,32.802,32.872,32.723,32.632,32.624,32.648,32.723,32.574,32.528,32.553,32.428,32.516,32.632,32.536,32.391,32.358,32.404,32.404,32.366,32.383,32.366,32.374,32.52,32.449,32.653,32.507,32.673,32.777,32.698,32.735,32.806,32.64,32.648,32.682,32.524,32.541,32.595,32.677,32.69,32.561,32.586,32.843,32.781,32.707,32.711,32.694,32.673,32.628,32.566,32.308,32.358,32.428,32.133,32.2,32.312,32.075,32.15,31.996,32.15,32.096,32.062,32.241,32.0,32.158,32.158,32.083,32.162,32.212,32.233,32.208,32.395,32.503,32.258,32.428,32.449,32.441,32.516,32.416,32.524,32.595,32.487,32.595,32.424,32.487,32.262,32.391,32.295,32.428,32.648,32.992,33.434,33.758,34.365,34.719,34.805,35.016,35.175,35.304,35.227,35.195,35.154,35.126
35.446,35.393,35.422,35.256,35.097,34.927,34.841,34.483,34.078,33.578,33.331,32.93,32.532,32.607,32.553,32.545,32.64,32.57,32.516,32.574,32.653,32.528,32.661,32.582,32.495,32.482,32.453,32.383,32.2,32.225,32.304,32.237,32.266,32.166,32.121,32.2,32.233,32.0,32.016,32.137,32.241,32.416,32.2,32.312,32.312,32.258,32.416,32.329,32.582,32.694,32.851,32.735,32.98,32.769,32.549,32.818,32.677,32.764,32.648,32.752,32.528,32.653,32.57,32.487,32.582,32.503,32.628,32.433,32.536,32.495,32.433,32.495,32.42,32.437,32.333,32.362,32.47,32.487,32.512,32.462,32.354,32.37,32.316,32.399,32.424,32.545,32.374,32.412,32.553,32.628,32.607,32.624,32.657,32.798,32.719,32.88,32.764,32.677,32.387,32.437,32.283,32.424,32.619,32.383,32.337,32.462,32.553,32.466,32.648,32.599,32.482,32.458,32.412,32.204,32.25,32.229,32.478,32.1,32.087,31.983,32.041,31.904,31.887,31.987,32.0,31.987,32.141,32.104,32.0,32.112,32.137,32.275,32.204,32.158,32.325,32.208,32.379,32.225,32.362,32.316,32.374,32.453,32.474,32.424,32.441,32.74,32.561,32.541,32.528,32.47,32.566,32.333,32.482,32.752,32.971,33.314,33.746,34.246,34.503,34.776,35.191,35.134,35.179,35.073,35.324,34.955,35.219
35.365,35.401,35.531,35.239,35.134,35.004,34.829,34.409,34.021,33.627,33.083,32.777,32.648,32.607,32.478,32.333,32.524,32.694,32.611,32.603,32.644,32.603,32.665,32.636,32.607,32.329,32.329,32.42,32.216,32.262,32.271,32.374,32.196,32.146,32.079,32.125,32.15,32.183,32.196,32.146,32.037,32.191,32.046,31.987,32.05,32.229,32.191,32.271,32.433,32.441,32.677,32.723,32.653,32.731,32.478,32.561,32.532,32.669,32.445,32.428,32.566,32.428,32.549,32.445,32.482,32.341,32.366,32.395,32.196,32.412,32.087,32.35,32.345,32.395,32.383,32.487,32.391,32.37,32.383,32.237,32.275,32.404,32.59,32.341,32.275,32.287,32.391,32.408,32.453,32.482,32.512,32.648,32.619,32.59,32.59,32.711,32.624,32.449,32.399,32.229,32.362,32.329,32.495,32.345,32.137,32.424,32.453,32.333,32.449,32.47,32.491,32.499,32.366,32.271,32.291,32.162,32.116,32.087,32.046,31.966,31.966,31.966,32.087,31.937,31.921,31.912,32.112,32.046,31.987,32.208,32.075,32.075,32.129,32.237,32.271,32.316,32.287,32.304,32.271,32.316,32.354,32.208,32.312,32.42,32.644,32.541,32.777,32.632,32.557,32.599,32.437,32.532,32.611,32.723,33.066,33.289,33.701,34.099,34.56,34.943,35.085,35.207,35.337,35.32,35.187,35.17,35.219
35.357,35.41,35.333,35.438,35.122,34.858,34.732,34.369,34.005,33.684,33.339,32.963,32.694,32.595,32.354,32.574,32.379,32.644,32.744,32.727,32.843,32.648,32.702,32.52,32.545,32.424,32.428,32.295,32.354,32.225,32.116,32.125,31.95,32.087,31.987,32.029,32.279,32.025,32.075,32.112,32.05,32.054,32.046,32.016,31.946,32.079,32.058,32.154,32.3,32.35,32.42,32.595,32.653,32.528,32.653,32.507,32.441,32.478,32.362,32.428,32.291,32.312,32.204,32.241,32.121,32.146,32.229,32.225,32.246,32.146,32.012,32.108,32.108,32.104,32.141,32.237,32.287,32.183,32.35,32.262,32.37,32.316,32.141,32.304,32.266,32.507,32.345,32.399,32.578,32.536,32.619,32.541,32.677,32.561,32.495,32.52,32.258,32.312,32.275,32.15,32.162,32.291,32.499,32.2,32.266,32.316,32.308,32.32,32.383,32.283,32.354,32.216,32.35,32.179,32.079,32.108,32.229,32.025,32.208,32.05,31.962,31.946,31.921,31.991,32.083,32.041,32.125,31.975,32.171,32.154,32.266,32.271,32.271,32.329,32.221,32.254,32.196,32.325,32.524,32.237,32.499,32.358,32.578,32.341,32.491,32.702,32.707,32.648,32.686,32.458,32.499,32.466,32.516,32.466,32.922,33.331,33.639,34.168,34.418,34.846,34.988,35.142,34.996,35.26,35.3,35.183,35.024
35.442,35.389,35.45,35.393,35.093,34.988,34.74,34.409,33.939,33.438,33.429,32.955,32.715,32.715,32.595,32.727,32.789,32.798,32.756,32.88,32.769,32.669,32.764,32.744,32.399,32.545,32.383,32.337,32.212,32.058,32.237,32.266,32.021,31.975,32.037,32.046,32.283,32.158,32.062,32.046,32.046,32.004,31.983,31.879,31.921,31.904,31.895,32.029,32.016,32.179,32.433,32.391,32.532,32.433,32.441,32.374,32.399,32.408,32.308,32.158,32.05,32.104,32.141,32.183,31.958,31.916,31.979,32.166,32.004,32.037,31.929,32.054,31.791,32.071,32.075,32.104,32.066,32.054,32.112,32.112,32.171,32.279,32.237,32.291,32.304,32.229,32.287,32.237,32.408,32.474,32.499,32.549,32.482,32.337,32.379,32.237,32.295,32.196,32.054,31.958,32.071,32.25,32.2,32.2,32.133,32.116,32.266,32.033,32.283,32.216,32.133,32.154,31.971,32.087,32.183,32.087,32.1,32.221,32.05,32.071,32.021,32.129,32.046,32.125,32.046,32.033,31.975,31.929,32.087,32.212,32.108,32.237,32.125,32.358,32.304,32.229,32.32,32.345,32.428,32.316,32.341,32.499,32.458,32.532,32.578,32.677,32.607,32.723,32.856,32.619,32.686,32.52,32.69,32.682,33.004,33.269,33.738,34.107,34.414,34.768,35.004,35.118,35.138,35.154,35.239,35.045,35.17
35.414,35.397,35.405,35.365,35.15,35.024,34.756,34.397,33.992,33.602,33.442,33.046,32.831,32.81,32.748,32.847,32.798,32.744,32.723,32.769,32.843,32.872,32.727,32.764,32.478,32.536,32.399,32.374,32.166,32.037,32.125,32.196,32.058,32.037,32.041,32.062,32.146,32.112,31.975,32.016,32.004,31.908,31.887,31.858,31.895,31.854,31.95,31.875,31.904,32.058,32.262,32.275,32.295,32.366,32.283,32.204,32.233,32.25,32.041,31.975,31.82,31.845,31.891,31.954,31.854,31.829,31.795,31.983,31.845,31.833,31.808,31.912,31.657,31.862,31.866,31.887,31.87,31.9,31.996,32.033,32.087,32.104,32.096,32.183,32.216,32.175,32.154,32.241,32.304,32.437,32.366,32.441,32.383,32.221,32.266,32.091,32.046,32.15,31.962,31.887,32.012,32.208,32.187,32.1,32.087,32.05,32.221,32.041,32.166,32.171,32.141,32.154,32.075,32.158,32.196,32.204,32.254,32.35,32.15,32.191,32.075,32.121,32.079,32.133,32.087,32.1,32.125,31.941,32.141,32.233,32.229,32.221,32.229,32.383,32.358,32.237,32.37,32.333,32.391,32.308,32.416,32.499,32.528,32.52,32.624,32.682,32.648,32.698,32.748,32.648,32.731,32.578,32.719,32.694,32.992,33.298,33.713,34.041,34.393,34.715,35.049,35.049,35.126,35.106,35.288,35.093,35.093
35.381,35.41,35.365,35.341,35.207,35.065,34.776,34.389,34.054,33.775,33.462,33.149,32.947,32.905,32.897,32.967,32.81,32.702,32.707,32.665,32.918,33.071,32.694,32.785,32.561,32.536,32.42,32.428,32.141,32.021,32.012,32.133,32.096,32.104,32.046,32.079,32.041,32.1,31.87,31.987,31.966,31.816,31.787,31.825,31.866,31.795,32.0,31.724,31.804,31.954,32.091,32.158,32.062,32.329,32.141,32.029,32.062,32.096,31.774,31.795,31.595,31.59,31.645,31.728,31.749,31.741,31.611,31.799,31.682,31.628,31.691,31.774,31.532,31.649,31.657,31.666,31.678,31.741,31.875,31.95,32.0,31.937,31.946,32.079,32.129,32.121,32.025,32.237,32.204,32.399,32.233,32.333,32.287,32.108,32.175,31.941,31.808,32.112,31.866,31.808,31.958,32.171,32.183,32.004,32.05,31.987,32.179,32.046,32.054,32.116,32.141,32.146,32.183,32.233,32.204,32.32,32.416,32.478,32.25,32.316,32.129,32.112,32.112,32.146,32.129,32.171,32.271,31.954,32.196,32.262,32.35,32.204,32.341,32.404,32.399,32.241,32.424,32.325,32.354,32.3,32.495,32.495,32.599,32.507,32.677,32.682,32.686,32.677,32.628,32.661,32.777,32.64,32.748,32.702,32.984,33.331,33.689,33.972,34.373,34.666,35.093,34.984,35.114,35.057,35.337,35.138,35.016
35.292,35.45,35.3,35.308,35.081,34.976,34.919,34.348,34.156,33.746,33.458,33.042,32.996,32.88,32.864,32.814,33.075,32.789,32.971,32.798,32.914,32.748,32.707,32.524,32.478,32.507,32.379,32.15,32.104,32.329,32.129,32.25,31.983,32.066,31.883,32.033,32.071,31.933,31.958,31.724,31.879,31.841,31.808,31.695,31.804,31.837,31.866,31.816,31.749,31.946,31.925,32.075,32.112,32.05,32.008,31.808,31.569,31.528,31.62,31.641,31.741,31.624,31.54,31.661,31.615,31.536,31.841,31.574,31.44,31.682,31.549,31.603,31.473,31.599,31.553,31.54,31.523,31.678,31.691,31.691,31.758,31.762,31.891,32.066,31.925,31.996,32.129,32.154,32.1,32.129,32.271,32.387,32.158,32.154,31.916,32.025,32.021,32.083,31.925,31.862,32.0,32.146,32.225,32.029,32.075,32.116,32.266,32.179,32.196,32.254,32.133,32.204,32.3,32.366,32.287,32.387,32.433,32.395,32.32,32.237,32.196,32.279,32.345,32.121,31.991,32.112,32.221,32.041,32.062,32.283,32.229,32.399,32.366,32.516,32.358,32.383,32.316,32.295,32.524,32.383,32.553,32.262,32.528,32.698,32.636,32.752,32.698,32.561,32.611,32.566,32.715,32.677,32.827,32.802,32.963,33.265,33.923,33.943,34.348,34.67,35.101,35.106,35.187,35.187,35.227,35.049,35.211
